yummy,convenient,spicy,fattening,greasy,fast,cheap,tasty,expensive,healthy,disgusting,Like,Age,VisitFrequency,Gender,Cluster,PCA1,PCA2
1,1,1,0,0,1,1,1,0,1,0,2,47,4,1,0,2.6840920874528353,-0.7650909155974916
1,1,0,1,0,1,0,1,0,0,0,2,25,3,0,1,1.401828577257248,1.156817997219614
0,1,0,1,0,1,1,0,0,0,0,6,38,0,1,1,-0.2726771158588965,-1.281765210167589
1,1,0,1,1,1,1,1,0,0,0,10,28,4,0,2,0.8235886711686269,-0.09205255014391195
0,1,0,1,1,1,0,0,1,1,0,8,57,5,1,3,-1.5496521358471191,0.31605237197077385
1,1,0,1,0,1,1,1,0,1,0,3,56,4,0,1,2.2859893408965606,-0.8531632863275203
1,1,0,1,1,1,0,1,1,0,0,2,35,0,1,2,0.1874253588152336,2.701607524071758
0,0,0,1,1,1,0,0,1,0,1,6,62,5,1,3,-4.036428385173528,-0.03371365849471407
1,1,0,1,0,1,0,1,1,0,0,0,37,0,0,1,0.9785523426599652,2.159299887434175
0,1,0,1,1,1,1,0,0,1,0,0,63,4,1,2,0.1262997453819771,-1.530152580756273
0,1,1,0,0,1,0,0,1,1,0,0,57,5,1,0,-0.014650338464220862,-0.05644986693473848
0,1,0,1,1,1,1,0,0,0,0,4,53,5,0,3,-0.5585785330744537,-1.7000109709670899
0,1,0,1,1,1,1,0,0,0,1,1,49,4,0,3,-1.2504373510268987,-1.6359902084477687
0,1,1,1,1,1,1,1,0,0,0,0,56,2,1,2,0.5146402520497536,-0.690889929502322
0,1,1,1,0,1,1,1,0,0,0,0,50,3,1,1,1.0092096864346904,-0.8752423698644846
1,1,0,1,0,1,1,1,0,0,0,3,59,5,0,1,1.6701567912421076,-0.858216416586959
1,1,0,1,0,1,1,1,0,1,0,10,32,3,0,1,1.8827250676784881,-0.5728202181478882
1,1,0,1,0,1,0,1,0,0,0,3,44,3,0,1,1.233612507796291,0.6182931439063988
0,1,0,1,1,1,0,0,1,0,0,0,34,3,0,2,-1.2243839250942723,1.199019910919977
0,1,0,1,0,1,1,0,0,0,1,8,51,5,0,3,-1.3263849612964882,-2.3903950048896503
1,1,0,1,1,1,1,1,0,0,0,0,33,3,1,2,1.3990606206771208,0.621914988653591
1,1,0,1,1,1,1,1,0,1,0,1,36,3,0,2,2.06958048304261,0.10107518541824508
1,1,0,1,1,1,0,1,1,1,0,2,24,1,0,2,0.9900195345848164,2.560015419186638
1,1,0,1,0,1,1,1,0,0,0,2,42,3,0,1,1.8523848104258636,-0.3083009285905938
0,1,0,1,1,1,0,0,1,0,1,9,45,2,1,3,-3.072153138781683,0.5417341073237275
0,1,0,1,1,1,0,0,1,0,1,8,48,0,0,3,-2.815406595607011,0.2908736984992248
1,1,0,1,0,1,1,1,0,0,0,10,34,1,0,1,1.3073342967385424,-0.45839950463499285
1,1,0,1,0,1,1,1,0,0,0,10,28,4,0,1,1.3008842627520762,-0.39869453784901093
0,0,0,0,0,0,0,0,0,0,0,8,55,5,0,3,-2.2515529064645565,-1.2622638992148343
1,1,0,1,1,1,1,1,0,1,0,1,29,0,0,2,2.139158042952582,0.37413086681199315
1,1,0,0,0,1,1,1,0,1,0,10,40,3,0,0,2.2603556267192335,-1.168043921215317
1,1,0,1,1,1,0,1,1,0,0,8,44,0,1,2,-0.31199488702988354,2.158140562567208
0,1,1,1,1,1,0,0,1,0,1,9,49,5,1,3,-3.093556968331732,0.25259807301591136
1,1,0,1,0,1,1,1,0,0,0,2,29,3,1,1,1.7438745417069061,0.31329615767195806
1,1,0,1,1,1,1,1,0,0,0,3,40,4,1,2,1.125348650529142,0.2548967852805829
0,0,0,1,0,1,1,0,1,0,0,2,30,1,1,3,-1.568372646878625,0.008882255103367391
1,1,0,1,0,1,1,1,0,0,0,1,34,3,1,1,1.795547486386006,0.237493660499518
1,1,1,1,1,1,1,1,0,0,0,0,60,0,1,2,1.3371412602416521,-0.0681976815321143
0,1,0,1,0,1,1,1,0,0,0,1,66,3,1,1,0.8219556678092749,-1.2441050326422185
1,1,0,0,0,1,0,1,1,1,0,2,51,0,1,0,1.5929065218415532,1.4919359709742654
0,0,0,1,1,1,1,0,0,0,1,9,44,5,1,3,-3.0912757033184053,-1.87088959364737
1,1,0,0,0,1,1,1,0,1,0,2,64,5,1,0,2.5560729292428532,-1.138660474078533
1,1,0,0,0,1,1,0,1,1,0,2,37,0,0,0,1.4792136531101967,-0.0558536849085018
0,0,0,1,1,0,0,0,1,0,1,9,51,2,1,3,-4.8414065625965295,0.7529422787711006
1,1,0,1,0,1,1,1,0,0,0,3,30,4,1,1,1.651203877438365,0.2042245269445069
0,1,1,1,1,1,1,0,0,1,1,7,53,5,1,3,-1.2860689518206343,-1.9898295080179826
0,0,0,1,1,0,1,1,0,0,0,0,48,3,1,3,-1.2320974604651775,-0.05974515549201913
0,1,0,1,1,1,0,0,1,0,0,5,67,5,0,3,-1.7881184101672136,0.030823385884888883
0,1,0,1,1,1,0,0,1,0,1,9,39,2,1,3,-3.0430173575862187,0.6953159449451414
1,1,0,1,0,1,1,1,0,1,0,2,67,0,0,1,2.3559742579561034,-0.9573784600074648
0,1,0,1,1,1,0,0,0,0,1,6,61,2,1,3,-2.3694942562047028,-0.8226743167283086
0,1,0,1,0,0,0,1,1,0,0,1,57,0,1,1,-0.8504797749476116,1.7892784067666885
0,1,0,1,0,0,1,0,0,0,1,9,64,5,1,3,-2.3032243486417685,-1.9187421158379583
0,1,0,1,1,1,1,1,0,0,1,7,64,5,0,3,-0.9044335504091215,-1.7769908448185
1,1,0,1,1,1,1,1,1,1,0,3,34,4,0,2,1.3630289349575562,1.128016065587243
1,1,1,1,1,1,1,1,1,1,0,3,45,4,1,2,1.1715813812189315,1.0424145296393645
1,1,0,1,0,1,1,1,0,0,0,2,34,3,1,1,1.719594724044019,0.1853112929874465
0,1,0,1,1,1,1,0,0,0,1,9,67,5,1,3,-2.1289665263856263,-2.256650513604238
0,0,0,1,0,1,0,0,0,0,1,9,38,2,0,3,-2.9107283339375294,-1.188938925095576
1,1,0,1,1,1,1,1,1,0,0,1,22,4,1,2,0.8121655067272501,1.9314109927667813
1,1,1,0,0,1,1,1,0,0,0,10,57,4,0,0,1.6101454273708868,-1.6243259443161633
1,1,0,0,0,1,1,1,0,0,0,1,65,0,0,0,2.2687144940018653,-1.1414199873640538
0,1,0,1,1,1,0,0,0,0,0,5,63,5,1,3,-1.3878363386071093,-0.6893562438824937
0,1,0,1,1,1,0,0,1,0,1,8,49,5,1,3,-3.0512100457519358,0.3976517122527578
0,1,0,1,1,1,1,0,0,0,1,5,36,5,1,3,-1.67462060750778,-1.25441488251198
0,0,1,1,1,0,0,0,0,1,1,4,60,2,0,3,-3.158204055540136,-0.8126603883358187
0,1,0,1,1,1,0,0,1,0,1,6,62,5,0,3,-2.7907942523490052,-0.11958063898565108
1,1,0,1,0,1,1,1,1,0,0,10,55,4,1,1,0.4456394406577647,0.3104275905352627
1,1,0,1,0,1,0,1,0,0,0,2,41,3,0,1,1.3241331607360096,0.7472664302291772
0,1,0,1,1,1,0,0,1,0,1,5,46,1,1,3,-2.7613361145523365,0.7561588947135885
1,1,0,1,0,1,1,1,0,0,0,2,51,3,0,1,1.808681138632667,-0.5386736850227145
1,1,0,0,0,1,0,1,0,1,0,10,61,0,0,0,1.6608585944946073,-0.5817330961719651
1,1,0,1,0,1,0,1,1,1,0,2,38,4,0,1,1.3637458215302511,1.8011389395294748
0,1,0,1,1,1,0,0,1,0,1,7,59,2,0,3,-2.8165933089113295,-0.0010952168515836864
1,1,0,0,0,1,0,1,0,1,0,3,36,3,1,0,2.1067034093785546,0.618427367082483
0,1,0,1,1,1,1,0,0,0,0,8,62,2,0,3,-0.8705074390536667,-2.045236326612065
0,1,1,1,1,1,0,1,1,0,0,8,58,3,1,3,-1.2001593374399615,0.9505392397295062
1,1,0,1,1,1,1,1,0,0,0,3,23,4,0,2,1.3795378252254211,0.40120888712510017
0,1,0,1,0,1,0,0,1,0,1,9,50,0,0,3,-2.423775693430703,-0.11914460259175035
1,1,0,1,0,1,0,1,1,0,0,3,25,3,0,1,0.773379802843003,2.216039589305356
0,1,0,1,0,1,1,1,0,0,0,0,55,3,1,1,0.9513240290096131,-0.9103559628242214
0,1,0,1,1,1,1,0,1,0,1,9,48,5,1,3,-2.5891992313389136,-0.6589040682052799
0,0,0,1,0,1,0,0,0,0,1,9,62,2,0,3,-3.0272714587193867,-1.8032662755812314
1,1,0,1,0,1,1,1,0,0,0,1,61,0,0,1,1.8716600808308106,-0.648584176044234
1,1,0,1,1,1,0,1,1,0,0,3,32,1,0,2,0.2858163433194658,2.406087347009094
0,1,0,0,0,1,1,0,0,1,0,8,49,0,1,0,0.5278827485628876,-2.161174645899613
1,1,1,1,1,1,1,1,1,1,1,2,20,3,1,2,0.4297922727666384,1.5396069888094912
0,1,0,1,1,1,0,0,1,0,1,0,43,0,0,3,-2.18350467920823,0.8363175032803086
0,0,0,0,0,1,1,0,0,0,0,9,63,2,0,0,-1.1315386442254767,-3.0230750319302326
1,1,0,0,0,1,1,1,0,1,0,3,60,3,0,0,2.6949056924615924,-1.3147068073688626
0,1,0,1,0,1,1,0,0,0,0,0,68,5,0,1,0.14968865488828167,-2.1818780826774375
1,1,0,1,0,1,1,1,0,0,0,2,64,3,1,1,1.5739158180666972,-0.5825978951196225
0,1,0,1,1,1,1,0,0,0,1,9,57,5,1,3,-2.0804068910598525,-2.000680784235215
1,1,0,0,0,1,1,1,0,0,0,3,71,3,1,0,1.880449578298033,-1.2044069927622205
1,1,0,1,1,1,1,1,0,0,1,2,30,0,0,2,0.5179436989125821,0.17317508314978486
1,1,0,0,0,1,1,1,0,1,0,10,61,1,1,0,2.0104664746805985,-1.3541593342504892
1,0,0,0,0,1,1,1,0,0,0,0,55,3,0,0,1.2836447383056362,-1.130114218910276
1,1,0,0,0,1,0,0,1,0,0,6,53,3,1,0,-0.23202675648855878,0.6538253100127791
1,1,0,1,0,1,0,1,1,0,0,3,45,0,1,1,0.540208552730922,2.0868134394855637
1,1,0,1,0,1,1,1,0,0,0,2,41,3,1,1,1.6856029793159772,0.006132482429130408
1,1,0,1,1,1,0,1,1,1,0,2,30,0,1,2,0.8011078971408652,2.7265623099265235
0,1,0,1,0,1,1,0,0,0,0,1,42,4,0,1,0.21185288278728392,-1.5372468635515717
1,1,0,0,0,1,1,1,0,0,0,2,22,4,0,0,2.3541204099847985,-0.21810167970323546
1,1,0,1,0,1,1,1,0,0,0,2,46,0,0,1,1.8685467714774846,-0.31681194950277103
1,1,0,1,0,1,0,1,0,0,0,10,43,3,1,1,0.5351613402924972,0.5674499823416224
1,1,0,0,0,1,1,1,0,1,0,10,33,3,0,0,2.2943473714472753,-0.9888651106570009
1,1,0,1,1,1,1,1,0,0,0,5,19,2,0,2,1.2707800314597109,0.46181662440552096
1,1,0,1,1,1,0,1,1,0,0,3,24,3,1,2,0.12930238014966755,2.8371149880301796
0,1,0,1,1,1,1,0,1,0,1,7,58,5,1,3,-2.485853341980714,-0.8105090625501599
0,1,0,1,0,1,0,0,1,0,0,8,59,0,1,3,-1.6121615000216847,0.21770796861400224
1,1,0,1,0,1,1,1,0,0,0,2,31,3,0,1,1.905800409284215,-0.02673422628466848
0,1,0,1,1,1,0,0,1,0,0,1,37,3,0,3,-1.314904578033991,1.070046624597199
0,1,1,1,1,1,1,1,0,0,0,1,56,3,1,2,0.42682555131379,-0.7743645872928708
0,1,0,1,1,1,1,1,0,0,0,5,52,0,1,2,0.14441833149589278,-0.6939580230333408
0,0,0,1,1,1,1,0,0,0,1,9,36,2,1,3,-3.016842179875856,-1.5722369393167193
1,1,0,1,1,1,1,1,0,1,0,3,25,3,0,2,1.971090557216988,0.2782771527000274
1,1,0,1,1,1,0,1,0,0,1,8,20,5,1,2,-0.6532683396483437,1.278395980019683
1,0,0,1,1,1,0,1,1,0,0,3,21,3,0,2,-0.7584882727921958,2.4221000111661795
1,1,0,1,1,1,0,0,1,0,0,5,59,4,0,2,-0.9192077779783631,0.9293870188194472
0,1,0,1,0,1,1,0,0,0,0,7,51,5,0,1,-0.29942930145180996,-2.112006115334599
0,1,0,1,0,1,1,1,0,0,0,1,50,3,0,1,1.0712888789729769,-1.1233899037346036
0,1,0,1,0,1,1,0,0,0,0,8,63,0,1,1,-0.5459817288573048,-2.0260542686142893
1,1,0,1,0,1,1,1,0,0,0,0,25,0,0,1,2.122427530345583,0.3250892171963203
0,1,0,1,0,1,1,1,0,0,0,0,51,3,1,1,0.9707478831399227,-0.8079680710766121
0,1,0,1,1,1,1,1,0,0,0,4,36,5,0,2,0.4103946130316972,-0.677521978006041
1,1,0,1,1,1,0,1,1,0,0,2,31,3,0,2,0.34290119240607625,2.421282106901113
0,1,0,1,0,1,1,0,0,0,0,0,26,3,1,1,0.20572520540202222,-0.755384200687764
0,0,0,0,0,0,0,0,0,0,1,9,30,5,1,3,-3.3287472726372633,-0.6118920272645062
1,1,0,1,0,1,1,1,0,0,0,1,37,3,0,1,1.9526173904307376,-0.12813369639401076
1,1,0,1,1,1,0,0,0,0,1,4,30,0,1,2,-1.2251289996886214,0.8002767190576231
1,1,0,1,1,1,1,1,0,1,0,3,30,3,0,2,1.9468107395541008,0.15029228801551586
0,1,1,0,0,1,0,1,1,0,0,3,55,0,0,0,0.29516983357691234,0.39619252157587115
0,1,0,1,1,1,1,0,0,0,0,0,19,3,0,2,-0.06594084681092163,-0.558399840507171
1,1,0,0,0,1,1,1,0,1,0,10,23,1,0,0,2.366630883561003,-0.6703108007310232
0,1,0,1,1,1,1,0,0,0,1,7,26,0,0,3,-1.5470190102536319,-1.2351848748575356
0,1,0,1,0,1,1,0,0,0,0,4,59,5,0,1,-0.11041872268646885,-2.1602347962936026
1,1,0,0,0,1,0,1,1,1,0,3,23,4,1,0,1.605472984835826,2.0312996845815494
1,1,0,1,1,1,0,1,0,0,0,3,30,3,1,2,0.6526626110264614,1.572129190810952
1,1,0,1,1,1,1,1,0,0,0,2,18,0,0,2,1.5272181588062024,0.7065452804355926
0,1,0,0,1,1,1,1,0,0,1,8,51,5,1,0,-0.6724183141687016,-1.5980240456402304
0,0,0,1,1,1,0,0,1,0,1,1,35,5,1,3,-3.5255535580840034,0.9183164483620058
1,1,0,1,1,1,0,1,1,0,1,2,43,4,0,2,-0.6782352058815208,1.8566196193368283
0,1,0,1,1,1,0,1,0,0,0,8,56,5,0,2,-0.523643320210229,-0.3682205209095046
0,1,0,1,0,1,0,0,1,0,0,1,53,4,1,1,-1.0988041360082206,0.6113972177060074
0,1,0,1,1,1,1,0,0,0,0,6,47,0,0,3,-0.6220385845930785,-1.4943324169774326
1,1,0,1,1,1,0,1,0,0,0,1,65,0,1,2,0.6701952272521566,0.8744767438789465
0,1,0,1,0,1,0,0,0,0,0,8,51,2,1,3,-1.0445416564767611,-0.7515047880455475
1,1,0,1,0,1,0,1,1,0,0,1,33,3,0,1,0.8864376192663573,2.1156285408342805
1,1,0,1,1,1,0,1,1,0,0,8,61,2,1,2,-0.41827014387165296,1.6604074420829142
1,1,0,1,0,1,1,1,0,0,0,8,33,3,0,1,1.4403719081671398,-0.39102237723090216
1,1,0,1,1,1,1,1,0,1,0,8,25,3,1,2,1.4196889508645905,0.30620175322249177
0,1,0,1,1,1,1,1,1,0,1,9,36,2,1,3,-1.6089200877137195,0.3294769309066891
1,1,0,1,0,1,1,1,0,1,0,10,47,3,1,1,1.6382478200473636,-0.6679383741186008
1,1,1,1,0,1,1,1,0,1,0,1,59,3,0,1,2.4687947531389693,-0.8871684515603817
1,1,0,1,1,1,0,0,1,0,1,7,37,5,0,3,-1.927146940842302,1.1306568760856976
1,1,1,1,1,1,1,1,0,0,0,8,22,3,1,2,0.8784599605617684,0.39315147913816917
0,1,0,1,1,1,1,0,0,0,1,6,48,0,1,3,-1.749535240270811,-1.4572994738744929
1,1,0,1,0,1,1,1,0,0,1,1,70,5,1,1,0.6460060249225744,-0.9727884678288995
0,0,0,1,1,1,1,0,1,0,1,9,51,2,1,3,-3.642177644936775,-0.8447875737724396
0,1,0,1,0,1,1,0,0,0,0,2,23,3,0,1,0.24002536595824456,-1.0717944549840221
1,1,1,1,1,1,1,1,1,1,0,10,28,0,0,2,0.9415489730972111,0.9486192200132909
1,1,0,1,1,1,0,1,1,0,1,3,39,4,1,2,-0.9064019087356617,2.195661581655188
0,1,0,0,0,1,0,1,0,1,0,3,62,0,0,0,1.369470981821683,-0.9045490556852291
1,1,0,1,0,1,0,1,1,0,0,10,25,4,0,1,0.22984852805511882,1.819470726442378
1,1,0,1,1,1,0,0,1,0,0,1,27,0,0,2,-0.412558141992032,2.082388783962516
0,1,0,0,0,1,0,0,0,0,0,5,59,0,0,0,-0.24369113897963815,-1.4164332461026297
0,1,1,1,1,1,1,0,0,0,0,6,65,0,1,3,-0.847477883059745,-1.7591127634836272
0,0,0,0,0,0,0,1,1,0,0,7,54,0,0,0,-1.7775087346400311,0.6707213052580492
1,1,0,1,0,1,1,1,0,1,0,2,64,0,1,1,2.1989043539113724,-0.591751103113936
1,1,0,0,0,1,0,1,0,0,0,1,49,3,0,0,1.7777164821187417,0.2042250946738196
1,1,0,1,1,1,1,1,1,0,0,10,22,1,0,2,0.33581425547376365,1.2668101179107476
1,1,0,1,1,1,1,1,0,0,0,2,35,3,1,2,1.2374431689279923,0.4663563077556433
1,1,0,1,1,1,0,1,1,0,0,3,41,1,0,2,0.24211267152626928,2.1757145905769733
1,1,0,1,0,1,1,1,1,1,1,0,32,0,1,1,1.0027018020628728,1.2169142034459146
1,1,0,1,1,1,0,1,0,0,0,10,24,4,0,2,0.3099049120765053,1.0403057274865661
1,1,0,0,0,1,1,1,0,1,0,10,52,4,0,0,2.1902221259343277,-1.5064998867366222
0,0,0,1,1,1,0,0,1,0,1,9,44,5,1,3,-4.1768793286130945,0.2704847518333129
1,1,0,1,0,1,1,1,0,0,0,3,38,3,0,1,1.7958559022141865,-0.25809540435505607
1,1,0,1,1,1,1,1,0,0,0,2,43,4,0,2,1.35837131691586,-0.0585482041008744
1,1,0,1,1,1,1,1,0,0,0,0,32,5,0,2,1.551830502064208,0.2960909429507166
0,1,0,1,0,1,0,0,1,0,0,4,38,0,1,3,-1.2063752164696124,0.9639738703372368
0,1,0,1,1,1,1,0,0,0,0,8,63,2,0,3,-0.8753634025862441,-2.070833299548967
1,1,0,1,0,1,0,1,0,1,0,2,46,0,0,1,1.9248418789177977,0.6101283575503521
1,1,0,1,0,1,0,1,0,0,1,2,29,0,0,1,0.46698764080617744,0.9221004542644567
0,0,0,1,1,0,0,0,1,0,1,9,61,2,0,3,-4.718328403279839,0.20813611131925552
1,1,0,1,1,0,0,0,1,0,0,1,47,0,1,2,-1.3474365117233678,2.427045229967964
1,1,0,1,1,1,0,1,1,0,0,2,31,3,1,2,0.17126339776361255,2.710118544983935
0,1,0,0,0,1,1,1,0,1,0,2,35,4,1,0,1.8905568245473194,-1.0275515277907517
1,1,0,1,0,1,1,1,0,0,0,2,64,0,1,1,1.6095016332486278,-0.48872102428419056
1,1,0,1,1,1,1,1,0,0,0,1,26,3,0,2,1.5287373977056393,0.46007499361701354
0,1,1,1,1,1,1,0,0,0,0,4,55,5,0,3,-0.5346846203774183,-1.8440761885656696
1,1,0,1,1,1,1,1,0,0,0,2,46,1,0,2,1.3793892415000584,-0.041462252076149356
1,1,0,0,0,1,1,1,0,0,0,10,52,3,1,0,1.4410435490230966,-1.0833410795455776
0,1,0,1,1,1,0,0,1,0,1,9,50,2,0,3,-2.9247951618021064,0.12491280455639404
1,1,0,1,1,1,1,1,0,0,0,2,33,3,1,2,1.2471550959931472,0.517550253629448
1,1,0,1,0,1,1,1,0,0,0,10,30,3,0,1,1.3030342740808982,-0.4185961934443383
0,1,0,1,0,1,0,0,0,0,0,2,46,4,0,1,-0.4166313469074437,-0.6618467369283835
0,1,0,1,0,1,1,0,0,0,1,8,60,5,0,3,-1.3700886330896849,-2.6207677613217712
1,1,0,1,0,0,1,1,0,0,0,2,27,1,1,1,1.1111890411226906,0.9948341507633892
1,1,0,1,0,1,1,1,0,0,0,1,51,0,0,1,1.9202197161565846,-0.3926144466752111
1,1,0,0,0,1,1,1,0,1,0,3,41,3,0,0,2.787168999580563,-0.8283643215677188
1,1,0,1,0,1,1,1,0,0,0,1,67,3,0,1,1.8069384844534158,-0.8960428845010798
0,0,0,1,1,0,0,0,1,0,1,9,63,2,0,3,-4.728040330344995,0.15694216544545098
1,1,0,1,0,1,0,1,0,1,0,2,65,0,0,1,1.8325785717988272,0.12378587174920826
0,1,0,1,1,0,0,0,1,0,1,8,59,3,1,3,-3.74216710872708,0.7720260301013612
1,1,0,1,1,1,0,1,1,0,0,8,34,5,0,2,-0.15110714903153025,1.9688124024610225
0,1,0,1,1,1,1,1,0,0,0,8,34,5,0,2,0.11629549072890494,-0.8350575021805223
1,1,0,1,1,1,1,1,0,0,0,3,53,4,0,2,1.2338589192480993,-0.366700300981969
1,1,0,1,0,1,1,1,0,1,0,1,31,4,0,1,2.559293953894969,-0.10887422788081975
1,1,0,0,0,1,1,1,0,1,0,10,58,3,0,0,2.17294828313284,-1.6287894340795586
1,1,0,0,0,1,1,1,0,0,0,1,39,4,1,0,2.1758839976305064,-0.31223141403568117
1,1,1,1,0,1,1,1,0,0,0,3,66,3,1,1,1.5218569684217462,-0.7788454802302736
1,1,0,1,0,1,1,1,0,0,0,8,55,3,1,1,1.1619029158079734,-0.6653193437599307
1,1,0,1,0,1,0,1,1,0,0,10,28,3,0,1,0.22714257585136352,1.7739720979101485
1,1,0,1,1,0,0,1,1,0,1,9,34,3,0,3,-1.820460236525579,2.320767560123598
1,1,0,1,0,1,0,1,1,0,0,3,24,3,1,1,0.6065979717331167,2.53047300032508
1,1,1,0,0,1,1,0,0,1,0,8,59,0,0,0,1.5027677331760223,-2.1363565259153705
1,1,0,0,0,1,1,1,0,1,0,2,67,0,0,0,2.772452525257468,-1.3478263795796754
0,1,0,1,1,1,1,0,0,0,1,0,52,3,0,3,-1.1771905408886671,-1.629306469467927
0,1,0,1,0,1,0,1,1,0,0,1,41,4,1,1,-0.15411080756495657,1.5059013459825443
1,1,0,1,0,1,1,1,0,1,0,10,37,3,0,1,1.8584452500156012,-0.7008050828323996
1,1,0,1,1,1,1,1,0,0,0,10,18,4,1,2,0.700510511851937,0.452753617307933
1,1,0,0,0,1,1,1,0,1,0,3,63,4,1,0,2.49683806882742,-1.133953578375225
1,1,1,1,1,1,1,1,0,0,0,3,24,4,1,2,1.2366499068125707,0.5715770805462449
1,1,0,0,0,1,1,1,0,0,0,10,57,1,1,0,1.4404876081481632,-1.1487413636731345
1,1,0,1,0,1,1,1,0,0,0,8,40,3,1,1,1.2347423687966343,-0.28136474970639636
1,1,0,1,1,1,0,1,1,0,0,1,20,3,1,2,0.3006317589639506,3.043867614801932
1,1,0,1,1,1,0,1,0,0,0,0,55,0,1,2,0.7947076249199173,1.182628840760041
1,1,0,1,1,1,0,1,1,1,0,1,18,5,0,2,1.0476603245463598,2.6406104632062144
1,1,0,1,0,0,0,0,1,0,0,0,42,3,1,1,-0.8054941553169755,2.2066936036240157
0,1,0,1,0,1,1,0,1,0,1,7,47,5,0,3,-1.7835043568964501,-1.1244207860321556
0,1,0,1,0,1,0,0,1,0,0,2,40,0,1,1,-1.0641816188507938,1.017144659487575
1,1,0,1,0,1,1,1,0,1,0,2,35,3,0,1,2.4757792758166497,-0.23215219686202315
1,1,0,1,1,1,1,0,0,0,0,0,64,3,1,2,0.3621039851148863,-0.7589316254240899
0,1,0,1,1,0,1,1,0,0,1,5,50,0,0,3,-1.2913561487365042,-0.5900475706246663
1,1,0,0,0,1,1,1,0,1,0,10,55,4,0,0,2.1756542353365957,-1.583290805547329
0,0,0,1,1,1,1,0,0,0,1,7,64,2,0,3,-2.8292658394615855,-2.4734238846086627
0,1,0,1,1,1,0,0,1,0,1,7,49,5,0,3,-2.8036194887674855,0.16099764168200736
1,1,0,0,0,0,0,1,1,0,0,8,49,0,1,0,-0.10862215024528098,1.9008252572660582
0,1,0,1,0,1,1,0,0,0,0,2,49,4,0,1,0.10190837571725546,-1.7686080416219594
0,1,0,1,1,1,0,0,1,0,1,7,50,0,1,3,-2.9208035549726423,0.5806985582203137
1,1,0,1,0,1,0,1,1,1,0,8,65,5,1,1,0.5934184990623005,1.054470612965028
0,1,1,1,1,1,0,0,1,0,1,9,49,4,1,3,-3.0816950299377557,0.28389036329438866
1,1,0,1,1,1,1,1,0,0,0,3,36,3,1,2,1.1566344430534283,0.3885769673066694
1,1,0,1,1,1,0,1,1,1,0,3,31,1,0,2,0.8800750275147878,2.3286542411162503
1,1,0,1,1,1,1,1,0,0,0,10,25,4,0,2,0.838156561766359,-0.015261631333205069
1,1,0,1,0,1,1,1,0,0,0,2,51,3,1,1,1.6370433439902035,-0.24983724693989265
0,1,0,1,0,0,0,0,1,0,0,0,41,4,1,3,-1.630701115712629,1.538502727121578
0,1,0,1,1,1,1,0,0,0,0,4,58,5,0,3,-0.5828583507373407,-1.8279958356516015
0,1,1,1,0,1,1,1,0,0,0,8,69,3,1,1,0.3093242805798259,-1.7790437957622007
1,1,0,1,0,1,1,1,0,0,0,2,22,4,0,1,1.9376421426834345,0.17234623986897496
1,1,0,1,0,1,0,1,1,0,0,10,39,3,1,1,0.0020891823505484954,1.781241833687045
0,1,0,1,1,0,1,0,0,0,0,5,58,3,0,3,-1.3012085407286975,-1.2498341559460462
0,1,0,0,1,0,0,0,1,0,0,4,47,3,1,3,-2.012603332164148,1.1236777778632445
0,1,0,1,0,1,0,1,1,0,0,0,62,4,1,1,-0.18013327940709503,1.0205472818196673
1,1,0,1,0,1,1,1,0,0,0,2,49,3,1,1,1.6467552710553581,-0.19864330106608805
0,1,1,1,0,1,1,1,0,0,0,6,65,5,0,1,0.628567577248619,-1.923712187630225
1,1,0,1,0,1,1,1,0,1,0,10,39,4,0,1,1.8368713845564695,-0.7832913189846816
0,1,0,1,1,0,1,0,0,0,1,6,33,5,0,3,-2.230488989046895,-0.9508833026354947
1,1,0,1,0,0,0,1,1,0,0,3,33,4,1,1,-0.11508894289138065,2.8365674202751547
0,1,0,1,0,1,0,1,1,0,0,0,64,3,1,1,-0.17798326807827297,1.0006456262243402
0,1,0,1,1,1,1,1,0,0,0,5,18,5,1,2,0.25021139963363986,0.01987760542895083
1,1,0,1,0,1,1,1,0,1,0,0,67,3,1,1,2.300656172815683,-0.6580541577359318
0,1,0,1,0,1,0,0,1,0,1,9,62,5,0,3,-2.541356947791516,-0.5827697292269646
0,1,0,1,1,1,1,1,0,0,0,7,56,2,0,2,0.12100287053611966,-1.2521316684448696
0,1,0,1,1,0,1,1,0,1,0,9,36,3,0,2,-0.02236390566486223,-0.4111198471785176
0,1,0,1,0,0,0,1,0,1,0,0,68,5,1,1,0.2546464293011425,0.18899858215288914
1,1,0,0,0,1,0,1,0,1,0,2,42,3,0,0,2.325158185167541,0.22819145889031872
1,1,0,1,0,0,0,1,1,0,0,1,39,4,1,1,0.007680800597128494,2.787350317677884
1,1,0,1,1,1,1,1,0,0,0,2,24,3,0,2,1.4624965624288073,0.4590865719787467
1,1,0,1,1,1,0,1,1,0,0,3,38,4,0,2,0.22109474694207087,2.158628638552248
1,1,0,0,0,1,0,1,1,0,0,10,52,4,1,0,0.34357798533442985,1.0267409756566273
1,1,0,0,0,1,1,1,0,1,0,1,43,4,0,0,2.917500658805405,-0.8064858226958577
0,1,0,1,0,1,1,0,0,0,0,8,57,0,1,1,-0.5168459476618404,-1.8724724309928757
0,1,1,1,1,1,1,0,0,0,0,7,59,5,0,3,-0.781966761533688,-2.1030111828494933
